	Ячейка 34-23 ПВК неразведено	Мощность	Расход	СУЗ	Энерговыработка ТВС реактора (МВт*сут)
917	20.11.2017 18:17:26	0	3.89823865890503	2.60665362035225	0
918	20.11.2017 18:17:28	0	3.91389441490173	2.60665362035225	0
919	20.11.2017 18:17:29	0	3.8825831413269	2.60665362035225	0
920	20.11.2017 18:17:31	0	3.89823865890503	2.60665362035225	0
921	20.11.2017 18:17:32	0	3.8825831413269	2.60665362035225	0
922	20.11.2017 18:17:34	0	3.8825831413269	2.60665362035225	0
923	20.11.2017 18:17:35	0	3.8825831413269	2.60665362035225	0
924	20.11.2017 18:17:36	0	3.8825831413269	2.60665362035225	0
925	20.11.2017 18:17:38	0	3.8825831413269	2.60665362035225	0
926	20.11.2017 18:17:39	0	3.8825831413269	2.60665362035225	0
927	20.11.2017 18:17:41	0	3.8825831413269	2.60665362035225	0
928	20.11.2017 18:17:42	0	3.8825831413269	2.60665362035225	0
929	20.11.2017 18:17:43	0	3.8825831413269	2.60665362035225	0
930	20.11.2017 18:17:45	0	3.8825831413269	2.60665362035225	0
931	20.11.2017 18:17:47	0	3.8825831413269	2.60665362035225	0
932	20.11.2017 18:17:48	0	3.91389441490173	2.60665362035225	0
933	20.11.2017 18:17:50	0	3.8825831413269	2.60665362035225	0
934	20.11.2017 18:17:51	0	3.89823865890503	2.60665362035225	0
935	20.11.2017 18:17:53	0	3.8825831413269	2.60665362035225	0
936	20.11.2017 18:17:54	0	3.89823865890503	2.60665362035225	0
937	20.11.2017 18:17:56	0	3.8825831413269	2.60665362035225	0
938	20.11.2017 18:17:57	0	3.8825831413269	2.60665362035225	0
939	20.11.2017 18:17:59	0	3.8825831413269	2.60665362035225	0
940	20.11.2017 18:18:00	0	3.8825831413269	2.60665362035225	0
941	20.11.2017 18:18:02	0	3.8825831413269	2.60665362035225	0
942	20.11.2017 18:18:03	0	3.8825831413269	2.69471624266145	0
943	20.11.2017 18:18:04	0	3.8825831413269	2.69471624266145	0
944	20.11.2017 18:18:06	0	3.89823865890503	2.69471624266145	0
945	20.11.2017 18:18:07	0	3.8825831413269	2.69471624266145	0
946	20.11.2017 18:18:09	0	3.86692762374878	2.69471624266145	0
947	20.11.2017 18:18:10	0	3.89823865890503	2.69471624266145	0
948	20.11.2017 18:18:12	0	3.92954993247986	2.69471624266145	0
949	20.11.2017 18:18:13	0	3.8825831413269	2.69471624266145	0
950	20.11.2017 18:18:15	0	3.8825831413269	2.69471624266145	0
951	20.11.2017 18:18:16	0	3.89823865890503	2.69471624266145	0
952	20.11.2017 18:18:17	0	3.89823865890503	2.69471624266145	0
953	20.11.2017 18:18:19	0	3.89823865890503	2.69471624266145	0
954	20.11.2017 18:18:20	0	3.8825831413269	2.69471624266145	0
955	20.11.2017 18:18:22	0	3.89823865890503	2.69471624266145	0
956	20.11.2017 18:18:23	0	3.8825831413269	2.69471624266145	0
957	20.11.2017 18:18:25	0	3.8825831413269	2.69471624266145	0
958	20.11.2017 18:18:26	0	3.8825831413269	2.69471624266145	0
959	20.11.2017 18:18:28	0	3.8825831413269	2.69471624266145	0
960	20.11.2017 18:18:30	0	3.8825831413269	2.69471624266145	0
961	20.11.2017 18:18:32	0	3.8825831413269	2.69471624266145	0
962	20.11.2017 18:18:34	0	3.8825831413269	2.69471624266145	0
963	20.11.2017 18:18:37	0	3.89823865890503	2.69471624266145	0
964	20.11.2017 18:18:39	0	3.8825831413269	2.69471624266145	0
965	20.11.2017 18:18:41	0	3.89823865890503	2.69471624266145	0
966	20.11.2017 18:18:43	0	3.8825831413269	2.69471624266145	0
967	20.11.2017 18:18:44	0	3.8825831413269	2.69471624266145	0
968	20.11.2017 18:18:45	0	3.8825831413269	2.69471624266145	0
969	20.11.2017 18:18:47	0	3.89823865890503	2.69471624266145	0
970	20.11.2017 18:18:48	0	3.8825831413269	2.69471624266145	0
971	20.11.2017 18:18:50	0	3.8825831413269	2.69471624266145	0
972	20.11.2017 18:18:51	0	3.8825831413269	2.69471624266145	0
973	20.11.2017 18:18:53	0	3.8825831413269	2.69471624266145	0
974	20.11.2017 18:18:54	0	3.8825831413269	2.69471624266145	0
975	20.11.2017 18:18:56	0	3.8825831413269	2.69471624266145	0
976	20.11.2017 18:18:57	0	3.89823865890503	2.69471624266145	0
977	20.11.2017 18:18:59	0	3.89823865890503	2.69471624266145	0
978	20.11.2017 18:19:00	0	3.8825831413269	2.69471624266145	0
979	20.11.2017 18:19:02	0	3.8825831413269	2.69471624266145	0
980	20.11.2017 18:19:03	0	3.8825831413269	2.69471624266145	0
981	20.11.2017 18:19:04	0	3.8825831413269	2.69471624266145	0
982	20.11.2017 18:19:06	0	3.8825831413269	2.69471624266145	0
983	20.11.2017 18:19:07	0	3.8825831413269	2.69471624266145	0
984	20.11.2017 18:19:09	0	3.8825831413269	2.69471624266145	0
985	20.11.2017 18:19:10	0	3.89823865890503	2.69471624266145	0
986	20.11.2017 18:19:12	0	3.8825831413269	2.69471624266145	0
987	20.11.2017 18:19:13	0	3.8825831413269	2.69471624266145	0
988	20.11.2017 18:19:15	0	3.8825831413269	2.69471624266145	0
989	20.11.2017 18:19:16	0	3.8825831413269	2.69471624266145	0
990	20.11.2017 18:19:17	0	3.8825831413269	2.64187866927593	0
991	20.11.2017 18:19:19	0	3.8825831413269	2.64187866927593	0
992	20.11.2017 18:19:20	0	3.89823865890503	2.64187866927593	0
993	20.11.2017 18:19:22	0	3.89823865890503	2.64187866927593	0
994	20.11.2017 18:19:23	0	3.8825831413269	2.64187866927593	0
995	20.11.2017 18:19:25	0	3.89823865890503	2.64187866927593	0
996	20.11.2017 18:19:26	0	3.86692762374878	2.64187866927593	0
997	20.11.2017 18:19:27	0	3.8825831413269	2.64187866927593	0
998	20.11.2017 18:19:29	0	3.8825831413269	2.64187866927593	0
999	20.11.2017 18:19:30	0	3.8825831413269	2.64187866927593	0
1000	20.11.2017 18:19:32	0	3.8825831413269	2.64187866927593	0
1001	20.11.2017 18:19:33	0	3.8825831413269	2.64187866927593	0
1002	20.11.2017 18:19:34	0	3.8825831413269	2.64187866927593	0
1003	20.11.2017 18:19:36	0	3.8825831413269	2.64187866927593	0
1004	20.11.2017 18:19:37	0	3.8825831413269	2.64187866927593	0
1005	20.11.2017 18:19:39	0	3.91389441490173	2.64187866927593	0
1006	20.11.2017 18:19:40	0	3.89823865890503	2.64187866927593	0
1007	20.11.2017 18:19:42	0	3.8825831413269	2.64187866927593	0
1008	20.11.2017 18:19:43	0	3.8825831413269	2.64187866927593	0
1009	20.11.2017 18:19:44	0	3.8825831413269	2.64187866927593	0
1010	20.11.2017 18:19:46	0	3.89823865890503	2.64187866927593	0
1011	20.11.2017 18:19:47	0	3.8825831413269	2.64187866927593	0
1012	20.11.2017 18:19:49	0	3.89823865890503	2.64187866927593	0
1013	20.11.2017 18:19:50	0	3.8825831413269	2.64187866927593	0
1014	20.11.2017 18:19:52	0	3.8825831413269	2.64187866927593	0
1015	20.11.2017 18:19:53	0	3.8825831413269	2.64187866927593	0
1016	20.11.2017 18:19:55	0	3.8825831413269	2.64187866927593	0
1017	20.11.2017 18:19:56	0	3.8825831413269	2.64187866927593	0
1018	20.11.2017 18:19:58	0	3.8825831413269	2.64187866927593	0
1019	20.11.2017 18:19:59	0	3.8825831413269	2.64187866927593	0
1020	20.11.2017 18:20:01	0	3.8825831413269	2.64187866927593	0
1021	20.11.2017 18:20:02	0	3.8825831413269	2.64187866927593	0
1022	20.11.2017 18:20:03	0	3.8825831413269	2.64187866927593	0
1023	20.11.2017 18:20:05	0	3.8825831413269	2.64187866927593	0
1024	20.11.2017 18:20:06	0	3.8825831413269	2.64187866927593	0
1025	20.11.2017 18:20:08	0	3.8825831413269	2.64187866927593	0
1026	20.11.2017 18:20:09	0	3.8825831413269	2.64187866927593	0
1027	20.11.2017 18:20:11	0	3.8825831413269	2.64187866927593	0
1028	20.11.2017 18:20:12	0	3.8825831413269	2.64187866927593	0
1029	20.11.2017 18:20:14	0	3.8825831413269	2.64187866927593	0
1030	20.11.2017 18:20:15	0	3.91389441490173	2.64187866927593	0
1031	20.11.2017 18:20:16	0	3.8825831413269	2.64187866927593	0
1032	20.11.2017 18:20:18	0	3.89823865890503	2.64187866927593	0
1033	20.11.2017 18:20:19	0	3.89823865890503	2.64187866927593	0
1034	20.11.2017 18:20:21	0	3.8825831413269	2.64187866927593	0
1035	20.11.2017 18:20:22	0	3.8825831413269	2.64187866927593	0
1036	20.11.2017 18:20:24	0	3.8825831413269	2.64187866927593	0
1037	20.11.2017 18:20:25	0	3.89823865890503	2.64187866927593	0
1038	20.11.2017 18:20:27	0	3.89823865890503	2.64187866927593	0
1039	20.11.2017 18:20:28	0	3.89823865890503	2.64187866927593	0
