	Ячейка 36-23 ПВК неразведено	Мощность	Расход	Энерговыработка ТВС реактора (МВт*сут)	ДКЭВ2	Офсет
12266	14.02.2018 7:36:22	1.51663405088063	21.6242656707764	3040.822265625	2.77886497064579; 3.93346379647749; 3.01369863013699; 2.28962818003914	0.11726384364820747
12267	14.02.2018 7:36:23	1.51663405088063	21.3307247161865	3040.8857421875	2.77886497064579; 3.91389432485323; 2.99412915851272; 2.25048923679061	0.12131147540983557
12268	14.02.2018 7:36:25	1.51663405088063	21.5264186859131	3040.8857421875	2.77886497064579; 3.91389432485323; 2.99412915851272; 2.25048923679061	0.12131147540983557
12269	14.02.2018 7:36:26	1.51663405088063	21.5264186859131	3040.8857421875	2.79843444227006; 3.93346379647749; 3.01369863013699; 2.27005870841487	0.1205211726384361
12270	14.02.2018 7:36:27	1.51663405088063	21.5264186859131	3040.8857421875	2.79843444227006; 3.93346379647749; 2.99412915851272; 2.25048923679061	0.12418300653594709
12271	14.02.2018 7:36:29	1.52641878669276	21.4285717010498	3040.8857421875	2.79843444227006; 3.95303326810176; 2.99412915851272; 2.25048923679061	0.1256117455138659
12272	14.02.2018 7:36:30	1.52641878669276	21.5264186859131	3040.8857421875	2.81800391389432; 3.95303326810176; 2.99412915851272; 2.25048923679061	0.12703583061889173
12273	14.02.2018 7:36:32	1.51663405088063	21.4285717010498	3040.94946289063	2.81800391389432; 3.95303326810176; 3.01369863013699; 2.25048923679061	0.12520325203251928
12274	14.02.2018 7:36:33	1.51663405088063	21.5264186859131	3040.94946289063	2.81800391389432; 3.95303326810176; 2.99412915851272; 2.23091976516634	0.1288743882544858
12275	14.02.2018 7:36:35	1.51663405088063	21.7221126556396	3040.94946289063	2.81800391389432; 3.95303326810176; 2.99412915851272; 2.23091976516634	0.1288743882544858
12276	14.02.2018 7:36:36	1.51663405088063	21.4285717010498	3040.94946289063	2.81800391389432; 3.95303326810176; 2.97455968688845; 2.23091976516634	0.13071895424836596
12277	14.02.2018 7:36:37	1.51663405088063	21.5264186859131	3040.94946289063	2.81800391389432; 3.95303326810176; 2.97455968688845; 2.21135029354207	0.1325695581014734
12278	14.02.2018 7:36:39	1.51663405088063	21.5264186859131	3040.94946289063	2.83757338551859; 3.97260273972603; 2.97455968688845; 2.21135029354207	0.1353996737357269
12279	14.02.2018 7:36:40	1.51663405088063	21.5264186859131	3041.01293945313	2.83757338551859; 3.97260273972603; 2.97455968688845; 2.21135029354207	0.1353996737357269
12280	14.02.2018 7:36:42	1.51663405088063	21.4285717010498	3041.01293945313	2.83757338551859; 3.97260273972603; 2.97455968688845; 2.19178082191781	0.13725490196078471
12281	14.02.2018 7:36:43	1.51663405088063	21.4285717010498	3041.01293945313	2.83757338551859; 3.97260273972603; 2.97455968688845; 2.19178082191781	0.13725490196078471
12282	14.02.2018 7:36:45	1.51663405088063	21.4285717010498	3041.01293945313	2.83757338551859; 3.95303326810176; 2.95499021526419; 2.17221135029354	0.13957307060755314
12283	14.02.2018 7:36:46	1.50684931506849	21.5264186859131	3041.01293945313	2.83757338551859; 3.95303326810176; 2.93542074363992; 2.17221135029354	0.14144736842105282
